Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation,Hour,Traffic Density Score,Congestion_Index,Predicted_Traffic
1900-01-01 16:15:00,12,Thursday,123,27,34,13,197,heavy,16,237.0,0.7060931899641577,Heavy
1900-01-01 16:30:00,12,Thursday,129,23,17,16,185,heavy,16,214.5,0.6630824372759857,Heavy
1900-01-01 16:45:00,12,Thursday,104,22,40,11,177,heavy,16,222.5,0.6344086021505376,Heavy
1900-01-01 17:00:00,12,Thursday,128,9,19,14,170,heavy,17,205.5,0.6093189964157706,Heavy
1900-01-01 17:15:00,12,Thursday,130,10,38,11,189,heavy,17,238.5,0.6774193548387096,Heavy
1900-01-01 17:30:00,12,Thursday,146,14,35,15,210,heavy,17,260.5,0.7526881720430108,Heavy
1900-01-01 17:45:00,12,Thursday,120,22,32,17,191,heavy,17,237.5,0.6845878136200717,Heavy
1900-01-01 18:00:00,12,Thursday,102,25,31,14,172,heavy,18,211.5,0.6164874551971327,Heavy
1900-01-01 18:15:00,12,Thursday,116,11,18,18,163,normal,18,202.5,0.5842293906810035,Heavy
1900-01-01 18:30:00,12,Thursday,83,19,15,22,139,normal,18,177.5,0.4982078853046595,Heavy
1900-01-01 18:45:00,12,Thursday,67,10,11,24,112,normal,18,154.0,0.4014336917562724,Heavy
1900-01-01 19:00:00,12,Thursday,98,5,9,25,137,normal,19,181.0,0.4910394265232975,Heavy
1900-01-01 19:15:00,12,Thursday,61,2,11,31,105,normal,19,161.5,0.3763440860215054,Heavy
1900-01-01 19:30:00,12,Thursday,80,14,5,15,114,normal,19,134.5,0.40860215053763443,Heavy
1900-01-01 19:45:00,12,Thursday,59,5,6,11,81,low,19,101.0,0.2903225806451613,Heavy
1900-01-01 20:00:00,12,Thursday,68,14,20,10,112,normal,20,140.0,0.4014336917562724,Heavy
1900-01-01 20:15:00,12,Thursday,84,15,12,16,127,normal,20,155.5,0.4551971326164875,Heavy
1900-01-01 20:30:00,12,Thursday,67,19,16,17,119,normal,20,151.0,0.4265232974910394,Heavy
1900-01-01 20:45:00,12,Thursday,53,14,19,33,119,high,20,180.5,0.4265232974910394,Heavy
1900-01-01 21:00:00,12,Thursday,50,1,6,20,77,normal,21,112.5,0.27598566308243727,Heavy
1900-01-01 21:15:00,12,Thursday,64,0,9,32,105,normal,21,162.0,0.3763440860215054,Heavy
1900-01-01 21:30:00,12,Thursday,70,4,5,24,103,normal,21,142.0,0.36917562724014336,Heavy
1900-01-01 21:45:00,12,Thursday,5,0,0,38,43,normal,21,100.0,0.15412186379928317,Moderate
1900-01-01 22:00:00,12,Thursday,11,2,0,38,51,normal,22,107.0,0.1827956989247312,Heavy
1900-01-01 22:15:00,12,Thursday,11,1,1,40,53,normal,22,113.5,0.18996415770609318,Heavy
1900-01-01 22:30:00,12,Thursday,12,1,2,31,46,normal,22,94.0,0.16487455197132617,Moderate
1900-01-01 22:45:00,12,Thursday,5,1,0,36,42,normal,22,95.5,0.15053763440860216,Moderate
1900-01-01 23:00:00,12,Thursday,5,0,0,23,28,normal,23,62.5,0.1003584229390681,Moderate
1900-01-01 23:15:00,12,Thursday,6,0,2,26,34,normal,23,75.0,0.12186379928315412,Moderate
1900-01-01 23:30:00,12,Thursday,15,1,2,20,38,normal,23,69.5,0.13620071684587814,Moderate
1900-01-01 23:45:00,12,Thursday,6,2,0,24,32,normal,23,67.0,0.11469534050179211,Moderate
1900-01-01 00:00:00,13,Friday,6,1,2,40,49,normal,0,110.5,0.17562724014336917,Moderate
1900-01-01 00:15:00,13,Friday,6,1,0,39,46,normal,0,104.0,0.16487455197132617,Moderate
1900-01-01 00:30:00,13,Friday,15,1,2,23,41,normal,0,77.0,0.14695340501792115,Moderate
1900-01-01 00:45:00,13,Friday,7,1,2,35,45,normal,0,99.0,0.16129032258064516,Moderate
1900-01-01 01:00:00,13,Friday,15,0,0,22,37,normal,1,70.0,0.13261648745519714,Moderate
1900-01-01 01:15:00,13,Friday,11,2,2,33,48,normal,1,98.5,0.17204301075268819,Moderate
1900-01-01 01:30:00,13,Friday,14,2,1,24,41,normal,1,77.0,0.14695340501792115,Moderate
1900-01-01 01:45:00,13,Friday,5,2,2,36,45,normal,1,100.0,0.16129032258064516,Moderate
1900-01-01 02:00:00,13,Friday,9,0,2,35,46,normal,2,100.5,0.16487455197132617,Moderate
1900-01-01 02:15:00,13,Friday,14,0,0,30,44,normal,2,89.0,0.15770609318996415,Moderate
1900-01-01 02:30:00,13,Friday,5,0,0,29,34,normal,2,77.5,0.12186379928315412,Moderate
1900-01-01 02:45:00,13,Friday,9,0,1,36,46,normal,2,101.0,0.16487455197132617,Moderate
1900-01-01 03:00:00,13,Friday,15,1,2,36,54,normal,3,109.5,0.1935483870967742,Heavy
1900-01-01 03:15:00,13,Friday,11,1,0,20,32,normal,3,61.5,0.11469534050179211,Moderate
1900-01-01 03:30:00,13,Friday,14,1,2,29,46,normal,3,91.0,0.16487455197132617,Moderate
1900-01-01 03:45:00,13,Friday,5,0,1,38,44,normal,3,102.0,0.15770609318996415,Moderate
1900-01-01 04:00:00,13,Friday,54,7,2,27,90,normal,4,129.0,0.3225806451612903,Heavy
1900-01-01 04:15:00,13,Friday,52,5,2,54,113,high,4,193.5,0.4050179211469534,Heavy
1900-01-01 04:30:00,13,Friday,64,7,3,59,133,high,4,221.0,0.4767025089605735,Heavy
1900-01-01 04:45:00,13,Friday,28,7,4,35,74,normal,4,127.0,0.26523297491039427,Heavy
1900-01-01 05:00:00,13,Friday,79,2,2,48,131,high,5,204.0,0.46953405017921146,Heavy
1900-01-01 05:15:00,13,Friday,58,0,3,35,96,normal,5,151.5,0.34408602150537637,Heavy
1900-01-01 05:30:00,13,Friday,43,4,0,48,95,normal,5,165.0,0.34050179211469533,Heavy
1900-01-01 05:45:00,13,Friday,72,5,3,57,137,high,5,223.0,0.4910394265232975,Heavy
1900-01-01 06:00:00,13,Friday,63,0,0,43,106,normal,6,170.5,0.37992831541218636,Heavy
1900-01-01 06:15:00,13,Friday,58,10,1,58,127,high,6,210.0,0.4551971326164875,Heavy
1900-01-01 06:30:00,13,Friday,25,2,3,26,56,normal,6,97.0,0.2007168458781362,Heavy
1900-01-01 06:45:00,13,Friday,26,6,2,56,90,normal,6,173.0,0.3225806451612903,Heavy
1900-01-01 07:00:00,13,Friday,53,5,5,25,88,normal,7,128.0,0.3154121863799283,Heavy
1900-01-01 07:15:00,13,Friday,34,6,1,34,75,normal,7,124.0,0.26881720430107525,Heavy
1900-01-01 07:30:00,13,Friday,27,3,5,53,88,normal,7,171.0,0.3154121863799283,Heavy
1900-01-01 07:45:00,13,Friday,77,0,3,44,124,high,7,193.0,0.4444444444444444,Heavy
1900-01-01 08:00:00,13,Friday,65,10,1,52,128,high,8,202.0,0.45878136200716846,Heavy
1900-01-01 08:15:00,13,Friday,65,6,3,55,129,high,8,211.5,0.46236559139784944,Heavy
1900-01-01 08:30:00,13,Friday,78,6,2,35,121,high,8,172.5,0.4336917562724014,Heavy
1900-01-01 08:45:00,13,Friday,36,6,5,57,104,normal,8,191.5,0.3727598566308244,Heavy
1900-01-01 09:00:00,13,Friday,144,42,11,7,204,heavy,9,204.5,0.7311827956989247,Heavy
1900-01-01 09:15:00,13,Friday,125,29,19,6,179,heavy,9,192.5,0.6415770609318996,Heavy
1900-01-01 09:30:00,13,Friday,114,50,6,8,178,heavy,9,171.0,0.6379928315412187,Heavy
1900-01-01 09:45:00,13,Friday,136,24,20,6,186,heavy,9,203.0,0.6666666666666666,Heavy
1900-01-01 10:00:00,13,Friday,114,37,19,7,177,heavy,10,188.0,0.6344086021505376,Heavy
1900-01-01 10:15:00,13,Friday,141,50,16,5,212,heavy,10,210.5,0.7598566308243727,Heavy
1900-01-01 10:30:00,13,Friday,117,50,20,10,197,heavy,10,207.0,0.7060931899641577,Heavy
1900-01-01 10:45:00,13,Friday,103,40,11,9,163,normal,10,167.5,0.5842293906810035,Heavy
1900-01-01 11:00:00,13,Friday,131,39,5,5,180,heavy,11,173.0,0.6451612903225806,Heavy
1900-01-01 11:15:00,13,Friday,119,22,6,8,155,normal,11,162.0,0.5555555555555556,Heavy
1900-01-01 11:30:00,13,Friday,104,35,19,9,167,normal,11,182.0,0.5985663082437276,Heavy
1900-01-01 11:45:00,13,Friday,146,24,13,6,189,heavy,11,199.0,0.6774193548387096,Heavy
1900-01-01 12:00:00,13,Friday,134,26,14,6,180,heavy,12,190.0,0.6451612903225806,Heavy
1900-01-01 12:15:00,13,Friday,111,46,19,8,184,heavy,12,192.0,0.6594982078853047,Heavy
1900-01-01 12:30:00,13,Friday,106,37,19,8,170,heavy,12,182.5,0.6093189964157706,Heavy
1900-01-01 12:45:00,13,Friday,128,36,12,9,185,heavy,12,192.5,0.6630824372759857,Heavy
1900-01-01 13:00:00,13,Friday,101,36,11,9,157,normal,13,163.5,0.5627240143369175,Heavy
1900-01-01 13:15:00,13,Friday,142,21,7,9,179,heavy,13,189.0,0.6415770609318996,Heavy
1900-01-01 13:30:00,13,Friday,124,21,10,5,160,normal,13,167.0,0.5734767025089605,Heavy
1900-01-01 13:45:00,13,Friday,103,22,20,7,152,normal,13,171.5,0.5448028673835126,Heavy
1900-01-01 14:00:00,13,Friday,139,47,7,8,201,heavy,14,196.5,0.7204301075268817,Heavy
1900-01-01 14:15:00,13,Friday,127,28,20,10,185,heavy,14,206.0,0.6630824372759857,Heavy
1900-01-01 14:30:00,13,Friday,126,39,13,7,185,heavy,14,189.0,0.6630824372759857,Heavy
1900-01-01 14:45:00,13,Friday,100,41,15,8,164,normal,14,170.5,0.5878136200716846,Heavy
1900-01-01 15:00:00,13,Friday,66,5,5,17,93,low,15,121.0,0.3333333333333333,Heavy
1900-01-01 15:15:00,13,Friday,83,13,9,10,115,normal,15,132.5,0.4121863799283154,Heavy
1900-01-01 15:30:00,13,Friday,50,6,15,9,80,low,15,105.5,0.2867383512544803,Heavy
1900-01-01 15:45:00,13,Friday,50,13,1,11,75,low,15,86.0,0.26881720430107525,Heavy
1900-01-01 16:00:00,13,Friday,65,5,1,20,91,normal,16,119.5,0.32616487455197135,Heavy
1900-01-01 16:15:00,13,Friday,72,8,12,19,111,normal,16,147.5,0.3978494623655914,Heavy
1900-01-01 16:30:00,13,Friday,80,7,0,9,96,low,16,106.0,0.34408602150537637,Heavy
1900-01-01 16:45:00,13,Friday,71,5,10,5,91,low,16,106.0,0.32616487455197135,Heavy
1900-01-01 17:00:00,13,Friday,83,11,2,12,108,low,17,122.5,0.3870967741935484,Heavy
1900-01-01 17:15:00,13,Friday,54,5,6,10,75,low,17,93.5,0.26881720430107525,Heavy
1900-01-01 17:30:00,13,Friday,55,6,4,10,75,low,17,91.0,0.26881720430107525,Heavy
1900-01-01 17:45:00,13,Friday,56,15,14,5,90,low,17,104.0,0.3225806451612903,Heavy
1900-01-01 18:00:00,13,Friday,71,8,13,12,104,low,18,131.0,0.3727598566308244,Heavy
1900-01-01 18:15:00,13,Friday,59,5,13,18,95,low,18,132.5,0.34050179211469533,Heavy
1900-01-01 18:30:00,13,Friday,62,14,4,10,90,low,18,102.0,0.3225806451612903,Heavy
1900-01-01 18:45:00,13,Friday,68,10,9,20,107,normal,18,141.0,0.3835125448028674,Heavy
1900-01-01 19:00:00,13,Friday,27,0,3,40,70,normal,19,133.0,0.25089605734767023,Heavy
1900-01-01 19:15:00,13,Friday,45,3,1,44,93,normal,19,158.5,0.3333333333333333,Heavy
1900-01-01 19:30:00,13,Friday,23,3,1,39,66,normal,19,124.0,0.23655913978494625,Heavy
1900-01-01 19:45:00,13,Friday,50,4,4,40,98,normal,19,160.0,0.35125448028673834,Heavy
1900-01-01 20:00:00,13,Friday,29,2,4,39,74,normal,20,135.5,0.26523297491039427,Heavy
1900-01-01 20:15:00,13,Friday,26,1,5,30,62,normal,20,111.5,0.2222222222222222,Heavy
1900-01-01 20:30:00,13,Friday,43,4,5,39,91,normal,20,152.5,0.32616487455197135,Heavy
1900-01-01 20:45:00,13,Friday,33,5,0,25,63,normal,20,98.0,0.22580645161290322,Heavy
1900-01-01 21:00:00,13,Friday,21,2,4,30,57,normal,21,105.0,0.20430107526881722,Heavy
1900-01-01 21:15:00,13,Friday,47,2,4,40,93,normal,21,156.0,0.3333333333333333,Heavy
1900-01-01 21:30:00,13,Friday,24,4,4,41,73,normal,21,136.5,0.2616487455197133,Heavy
1900-01-01 21:45:00,13,Friday,11,0,2,27,40,normal,21,82.5,0.14336917562724014,Moderate
1900-01-01 22:00:00,13,Friday,5,1,1,37,44,normal,22,100.0,0.15770609318996415,Moderate
1900-01-01 22:15:00,13,Friday,14,2,1,22,39,normal,22,72.0,0.13978494623655913,Moderate
1900-01-01 22:30:00,13,Friday,6,2,0,39,47,normal,22,104.5,0.16845878136200718,Moderate
1900-01-01 22:45:00,13,Friday,15,2,2,37,56,normal,22,112.5,0.2007168458781362,Heavy
1900-01-01 23:00:00,13,Friday,9,2,2,36,49,normal,23,104.0,0.17562724014336917,Moderate
1900-01-01 23:15:00,13,Friday,11,0,0,34,45,normal,23,96.0,0.16129032258064516,Moderate
1900-01-01 23:30:00,13,Friday,13,1,2,25,41,normal,23,80.0,0.14695340501792115,Moderate
1900-01-01 23:45:00,13,Friday,13,1,2,31,47,normal,23,95.0,0.16845878136200718,Moderate
1900-01-01 00:00:00,14,Saturday,10,0,0,37,47,normal,0,102.5,0.16845878136200718,Moderate
1900-01-01 00:15:00,14,Saturday,6,2,0,20,28,normal,0,57.0,0.1003584229390681,Moderate
1900-01-01 00:30:00,14,Saturday,12,1,1,36,50,normal,0,104.5,0.17921146953405018,Heavy
1900-01-01 00:45:00,14,Saturday,9,2,0,27,38,normal,0,77.5,0.13620071684587814,Moderate
1900-01-01 01:00:00,14,Saturday,13,1,0,35,49,normal,1,101.0,0.17562724014336917,Moderate
1900-01-01 01:15:00,14,Saturday,7,0,1,40,48,normal,1,109.0,0.17204301075268819,Moderate
1900-01-01 01:30:00,14,Saturday,6,1,1,37,45,normal,1,101.0,0.16129032258064516,Moderate
1900-01-01 01:45:00,14,Saturday,8,1,1,27,37,normal,1,78.0,0.13261648745519714,Moderate
1900-01-01 02:00:00,14,Saturday,9,2,2,30,43,normal,2,89.0,0.15412186379928317,Moderate
1900-01-01 02:15:00,14,Saturday,7,1,0,38,46,normal,2,102.5,0.16487455197132617,Moderate
1900-01-01 02:30:00,14,Saturday,6,0,1,35,42,normal,2,95.5,0.15053763440860216,Moderate
1900-01-01 02:45:00,14,Saturday,7,0,2,27,36,normal,2,78.5,0.12903225806451613,Moderate
1900-01-01 03:00:00,14,Saturday,5,0,0,36,41,normal,3,95.0,0.14695340501792115,Moderate
1900-01-01 03:15:00,14,Saturday,11,2,2,25,40,normal,3,78.5,0.14336917562724014,Moderate
1900-01-01 03:30:00,14,Saturday,5,1,2,22,30,normal,3,64.5,0.10752688172043011,Moderate
1900-01-01 03:45:00,14,Saturday,14,0,1,30,45,normal,3,91.0,0.16129032258064516,Moderate
1900-01-01 04:00:00,14,Saturday,55,1,1,30,87,normal,4,132.5,0.3118279569892473,Heavy
1900-01-01 04:15:00,14,Saturday,74,10,1,10,95,low,4,106.0,0.34050179211469533,Heavy
1900-01-01 04:30:00,14,Saturday,89,7,1,21,118,normal,4,147.0,0.4229390681003584,Heavy
1900-01-01 04:45:00,14,Saturday,87,9,6,17,119,normal,4,146.0,0.4265232974910394,Heavy
1900-01-01 05:00:00,14,Saturday,80,10,3,19,112,normal,5,138.5,0.4014336917562724,Heavy
1900-01-01 05:15:00,14,Saturday,89,7,0,25,121,normal,5,155.0,0.4336917562724014,Heavy
1900-01-01 05:30:00,14,Saturday,89,6,6,17,118,normal,5,146.5,0.4229390681003584,Heavy
1900-01-01 05:45:00,14,Saturday,134,12,20,5,171,heavy,5,192.5,0.6129032258064516,Heavy
1900-01-01 06:00:00,14,Saturday,104,16,11,15,146,normal,6,171.5,0.5232974910394266,Heavy
1900-01-01 06:15:00,14,Saturday,132,10,20,13,175,heavy,6,209.5,0.6272401433691757,Heavy
1900-01-01 06:30:00,14,Saturday,112,16,18,12,158,normal,6,186.0,0.5663082437275986,Heavy
1900-01-01 06:45:00,14,Saturday,84,25,11,15,135,normal,6,156.0,0.4838709677419355,Heavy
1900-01-01 07:00:00,14,Saturday,101,25,21,15,162,normal,7,193.0,0.5806451612903226,Heavy
1900-01-01 07:15:00,14,Saturday,141,16,25,10,192,heavy,7,224.0,0.6881720430107527,Heavy
1900-01-01 07:30:00,14,Saturday,108,29,23,11,171,heavy,7,196.0,0.6129032258064516,Heavy
1900-01-01 07:45:00,14,Saturday,147,27,25,7,206,heavy,7,228.0,0.7383512544802867,Heavy
1900-01-01 08:00:00,14,Saturday,102,10,18,12,142,normal,8,173.0,0.5089605734767025,Heavy
1900-01-01 08:15:00,14,Saturday,141,30,19,7,197,heavy,8,211.5,0.7060931899641577,Heavy
1900-01-01 08:30:00,14,Saturday,118,23,19,15,175,heavy,8,205.0,0.6272401433691757,Heavy
1900-01-01 08:45:00,14,Saturday,90,27,12,10,139,normal,8,152.5,0.4982078853046595,Heavy
1900-01-01 09:00:00,14,Saturday,35,5,25,11,76,normal,9,115.0,0.2724014336917563,Heavy
1900-01-01 09:15:00,14,Saturday,80,11,8,19,118,normal,9,149.0,0.4229390681003584,Heavy
1900-01-01 09:30:00,14,Saturday,71,15,7,10,103,low,9,117.5,0.36917562724014336,Heavy
1900-01-01 09:45:00,14,Saturday,58,5,5,7,75,low,9,88.0,0.26881720430107525,Heavy
1900-01-01 10:00:00,14,Saturday,36,5,15,19,75,normal,10,116.0,0.26881720430107525,Heavy
1900-01-01 10:15:00,14,Saturday,36,15,22,11,84,normal,10,115.0,0.3010752688172043,Heavy
1900-01-01 10:30:00,14,Saturday,30,12,20,17,79,normal,10,118.5,0.2831541218637993,Heavy
1900-01-01 10:45:00,14,Saturday,29,5,11,29,74,normal,10,126.0,0.26523297491039427,Heavy
1900-01-01 11:00:00,14,Saturday,34,8,10,25,77,normal,11,120.5,0.27598566308243727,Heavy
1900-01-01 11:15:00,14,Saturday,61,3,6,31,101,normal,11,152.0,0.36200716845878134,Heavy
1900-01-01 11:30:00,14,Saturday,52,7,5,27,91,normal,11,133.0,0.32616487455197135,Heavy
1900-01-01 11:45:00,14,Saturday,24,0,12,34,70,normal,11,133.0,0.25089605734767023,Heavy
1900-01-01 12:00:00,14,Saturday,28,9,5,25,67,normal,12,105.0,0.24014336917562723,Heavy
1900-01-01 12:15:00,14,Saturday,42,0,4,33,79,normal,12,132.5,0.2831541218637993,Heavy
1900-01-01 12:30:00,14,Saturday,31,4,9,26,70,normal,12,116.0,0.25089605734767023,Heavy
1900-01-01 12:45:00,14,Saturday,29,2,4,34,69,normal,12,123.0,0.24731182795698925,Heavy
1900-01-01 13:00:00,14,Saturday,64,19,22,13,118,normal,13,150.0,0.4229390681003584,Heavy
1900-01-01 13:15:00,14,Saturday,84,1,11,16,112,normal,13,146.5,0.4014336917562724,Heavy
1900-01-01 13:30:00,14,Saturday,20,0,17,24,61,normal,13,114.0,0.21863799283154123,Heavy
1900-01-01 13:45:00,14,Saturday,82,16,32,22,152,high,13,209.0,0.5448028673835126,Heavy
1900-01-01 14:00:00,14,Saturday,80,14,22,25,141,normal,14,193.5,0.5053763440860215,Heavy
1900-01-01 14:15:00,14,Saturday,18,16,10,14,58,low,14,81.0,0.2078853046594982,Heavy
1900-01-01 14:30:00,14,Saturday,57,12,30,15,114,high,14,160.5,0.40860215053763443,Heavy
1900-01-01 14:45:00,14,Saturday,50,1,21,25,97,normal,14,155.0,0.34767025089605735,Heavy
1900-01-01 15:00:00,14,Saturday,6,4,5,10,25,low,15,43.0,0.08960573476702509,Moderate
1900-01-01 15:15:00,14,Saturday,78,19,30,23,150,high,15,205.0,0.5376344086021505,Heavy
1900-01-01 15:30:00,14,Saturday,38,8,18,30,94,normal,15,153.0,0.33691756272401435,Heavy
1900-01-01 15:45:00,14,Saturday,129,18,12,17,176,heavy,15,204.5,0.6308243727598566,Heavy
1900-01-01 16:00:00,14,Saturday,114,9,39,11,173,heavy,16,224.0,0.6200716845878136,Heavy
1900-01-01 16:15:00,14,Saturday,139,8,40,17,204,heavy,16,265.5,0.7311827956989247,Heavy
1900-01-01 16:30:00,14,Saturday,108,20,10,15,153,normal,16,175.5,0.5483870967741935,Heavy
1900-01-01 16:45:00,14,Saturday,129,11,12,20,172,heavy,16,208.5,0.6164874551971327,Heavy
1900-01-01 17:00:00,14,Saturday,149,22,31,13,215,heavy,17,254.5,0.7706093189964157,Heavy
1900-01-01 17:15:00,14,Saturday,120,27,37,12,196,heavy,17,237.5,0.7025089605734767,Heavy
1900-01-01 17:30:00,14,Saturday,120,6,37,18,181,heavy,17,242.0,0.6487455197132617,Heavy
1900-01-01 17:45:00,14,Saturday,124,28,32,18,202,heavy,17,247.0,0.7240143369175627,Heavy
1900-01-01 18:00:00,14,Saturday,116,10,28,19,173,heavy,18,224.5,0.6200716845878136,Heavy
1900-01-01 18:15:00,14,Saturday,100,9,10,11,130,normal,18,152.0,0.4659498207885305,Heavy
1900-01-01 18:30:00,14,Saturday,88,8,20,33,149,high,18,214.5,0.5340501792114696,Heavy
1900-01-01 18:45:00,14,Saturday,94,16,15,20,145,normal,18,182.0,0.5197132616487455,Heavy
1900-01-01 19:00:00,14,Saturday,94,17,19,35,165,high,19,228.0,0.5913978494623656,Heavy
1900-01-01 19:15:00,14,Saturday,51,20,7,25,103,normal,19,137.5,0.36917562724014336,Heavy
1900-01-01 19:30:00,14,Saturday,58,12,20,19,109,normal,19,151.5,0.3906810035842294,Heavy
1900-01-01 19:45:00,14,Saturday,74,8,10,13,105,low,19,130.5,0.3763440860215054,Heavy
1900-01-01 20:00:00,14,Saturday,92,9,11,32,144,high,20,198.5,0.5161290322580645,Heavy
1900-01-01 20:15:00,14,Saturday,92,5,17,12,126,normal,20,158.5,0.45161290322580644,Heavy
1900-01-01 20:30:00,14,Saturday,50,9,18,18,95,normal,20,135.5,0.34050179211469533,Heavy
1900-01-01 20:45:00,14,Saturday,80,11,14,14,119,normal,20,148.5,0.4265232974910394,Heavy
1900-01-01 21:00:00,14,Saturday,102,10,13,13,138,normal,21,165.5,0.4946236559139785,Heavy
1900-01-01 21:15:00,14,Saturday,68,13,18,13,112,normal,21,143.0,0.4014336917562724,Heavy
1900-01-01 21:30:00,14,Saturday,108,4,17,13,142,normal,21,176.5,0.5089605734767025,Heavy
1900-01-01 21:45:00,14,Saturday,13,1,2,20,36,normal,21,67.5,0.12903225806451613,Moderate
1900-01-01 22:00:00,14,Saturday,8,0,2,34,44,normal,22,97.0,0.15770609318996415,Moderate
1900-01-01 22:15:00,14,Saturday,11,2,2,40,55,normal,22,116.0,0.1971326164874552,Heavy
1900-01-01 22:30:00,14,Saturday,13,1,1,28,43,normal,22,85.5,0.15412186379928317,Moderate
1900-01-01 22:45:00,14,Saturday,12,0,2,23,37,normal,22,73.5,0.13261648745519714,Moderate
1900-01-01 23:00:00,14,Saturday,9,0,1,20,30,normal,23,61.0,0.10752688172043011,Moderate
1900-01-01 23:15:00,14,Saturday,8,1,2,21,32,normal,23,65.0,0.11469534050179211,Moderate
1900-01-01 23:30:00,14,Saturday,7,1,1,26,35,normal,23,74.5,0.12544802867383512,Moderate
1900-01-01 23:45:00,14,Saturday,6,0,1,22,29,normal,23,63.0,0.1039426523297491,Moderate
1900-01-01 00:00:00,15,Sunday,11,2,0,35,48,normal,0,99.5,0.17204301075268819,Moderate
1900-01-01 00:15:00,15,Sunday,7,2,0,24,33,normal,0,68.0,0.11827956989247312,Moderate
1900-01-01 00:30:00,15,Sunday,7,2,2,28,39,normal,0,82.0,0.13978494623655913,Moderate
1900-01-01 00:45:00,15,Sunday,13,0,2,24,39,normal,0,77.0,0.13978494623655913,Moderate
1900-01-01 01:00:00,15,Sunday,13,1,2,27,43,normal,1,85.0,0.15412186379928317,Moderate
1900-01-01 01:15:00,15,Sunday,7,1,1,32,41,normal,1,89.5,0.14695340501792115,Moderate
1900-01-01 01:30:00,15,Sunday,7,0,2,24,33,normal,1,71.0,0.11827956989247312,Moderate
1900-01-01 01:45:00,15,Sunday,6,2,0,25,33,normal,1,69.5,0.11827956989247312,Moderate
1900-01-01 02:00:00,15,Sunday,5,0,0,26,31,normal,2,70.0,0.1111111111111111,Moderate
1900-01-01 02:15:00,15,Sunday,6,0,2,20,28,normal,2,60.0,0.1003584229390681,Moderate
1900-01-01 02:30:00,15,Sunday,10,2,1,35,48,normal,2,100.5,0.17204301075268819,Moderate
1900-01-01 02:45:00,15,Sunday,14,1,0,22,37,normal,2,69.5,0.13261648745519714,Moderate
1900-01-01 03:00:00,15,Sunday,13,1,1,24,39,normal,3,75.5,0.13978494623655913,Moderate
1900-01-01 03:15:00,15,Sunday,13,1,1,23,38,normal,3,73.0,0.13620071684587814,Moderate
1900-01-01 03:30:00,15,Sunday,15,0,0,39,54,normal,3,112.5,0.1935483870967742,Heavy
1900-01-01 03:45:00,15,Sunday,9,2,2,25,38,normal,3,76.5,0.13620071684587814,Moderate
1900-01-01 04:00:00,15,Sunday,76,7,2,14,99,low,4,118.5,0.3548387096774194,Heavy
1900-01-01 04:15:00,15,Sunday,75,4,4,23,106,normal,4,142.5,0.37992831541218636,Heavy
1900-01-01 04:30:00,15,Sunday,54,8,0,16,78,low,4,98.0,0.27956989247311825,Heavy
1900-01-01 04:45:00,15,Sunday,60,5,6,25,96,normal,4,137.0,0.34408602150537637,Heavy
1900-01-01 05:00:00,15,Sunday,70,4,6,21,101,normal,5,136.5,0.36200716845878134,Heavy
1900-01-01 05:15:00,15,Sunday,70,10,7,24,111,normal,5,149.0,0.3978494623655914,Heavy
1900-01-01 05:30:00,15,Sunday,50,2,3,26,81,normal,5,122.0,0.2903225806451613,Heavy
1900-01-01 05:45:00,15,Sunday,128,11,25,13,177,heavy,5,216.0,0.6344086021505376,Heavy
1900-01-01 06:00:00,15,Sunday,131,23,15,11,180,heavy,6,200.0,0.6451612903225806,Heavy
1900-01-01 06:15:00,15,Sunday,140,24,17,8,189,heavy,6,206.0,0.6774193548387096,Heavy
1900-01-01 06:30:00,15,Sunday,113,23,23,10,169,heavy,6,195.5,0.6057347670250897,Heavy
1900-01-01 06:45:00,15,Sunday,109,22,13,8,152,normal,6,166.0,0.5448028673835126,Heavy
1900-01-01 07:00:00,15,Sunday,143,11,11,12,177,heavy,7,200.5,0.6344086021505376,Heavy
1900-01-01 07:15:00,15,Sunday,137,24,25,8,194,heavy,7,219.0,0.6953405017921147,Heavy
1900-01-01 07:30:00,15,Sunday,109,27,14,8,158,normal,7,170.5,0.5663082437275986,Heavy
1900-01-01 07:45:00,15,Sunday,87,30,17,8,142,normal,7,156.0,0.5089605734767025,Heavy
1900-01-01 08:00:00,15,Sunday,91,14,13,5,123,normal,8,136.5,0.44086021505376344,Heavy
1900-01-01 08:15:00,15,Sunday,86,15,16,14,131,normal,8,160.5,0.46953405017921146,Heavy
1900-01-01 08:30:00,15,Sunday,134,13,24,11,182,heavy,8,216.0,0.6523297491039427,Heavy
1900-01-01 08:45:00,15,Sunday,137,13,20,9,179,heavy,8,206.0,0.6415770609318996,Heavy
1900-01-01 09:00:00,15,Sunday,47,15,26,15,103,normal,9,144.0,0.36917562724014336,Heavy
